stop_id,stop_name,stop_lat,stop_lon,stop_number,short_stop_name
2582,"Zürich, Krematorium Sihlfeld",47.3777191666667,8.50714138888889,1446,KSIH
2582,"Zürich, Krematorium Sihlfeld",47.3777191666667,8.50714138888889,1446,KSIH
2582,"Zürich, Krematorium Sihlfeld",47.3777191666667,8.50714138888889,1446,KSIH
2358,"Dübendorf, Kreuzbühl",47.3881905555556,8.62153833333333,1451,DKRE
2084,"Zürich, Kreuzplatz",47.3650569444444,8.55347694444444,1453,KREU
2084,"Zürich, Kreuzplatz",47.3650569444444,8.55347694444444,1453,KREU
2084,"Zürich, Kreuzplatz",47.3650569444444,8.55347694444444,1453,KREU
2612,"Zürich, Kreuzstrasse",47.3632502777778,8.5496,1456,KRES
2612,"Zürich, Kreuzstrasse",47.3632502777778,8.5496,1456,KRES
1407,"Kilchberg ZH, Kreuzstrasse",47.3252611111111,8.54514444444444,1457,KREK
1407,"Kilchberg ZH, Kreuzstrasse",47.3252611111111,8.54514444444444,1457,KREK
1869,"Adliswil, Krone",47.3129963888889,8.52760333333333,1462,KROA01
1869,"Adliswil, Krone",47.3129963888889,8.52760333333333,1462,KROA01
2087,"Zürich, Kronenstrasse",47.3882755555556,8.53918083333333,1468,KRON
2087,"Zürich, Kronenstrasse",47.3882755555556,8.53918083333333,1468,KRON
1305,"Zürich, Kunsthaus",47.3705019444444,8.54850638888889,1472,KUNS
1305,"Zürich, Kunsthaus",47.3705019444444,8.54850638888889,1472,KUNS
1305,"Zürich, Kunsthaus",47.3705019444444,8.54850638888889,1472,KUNS
1305,"Zürich, Kunsthaus",47.3705019444444,8.54850638888889,1472,KUNS
1305,"Zürich, Kunsthaus",47.3705019444444,8.54850638888889,1472,KUNS
1305,"Zürich, Kunsthaus",47.3705019444444,8.54850638888889,1472,KUNS
2654,"Dübendorf, Kämmaten",47.3891372222222,8.59645888888889,1478,KAMM
2654,"Dübendorf, Kämmaten",47.3891372222222,8.59645888888889,1478,KAMM
2667,"Zürich, Käshaldenstrasse",47.4300236111111,8.54087861111111,1483,KAES
2667,"Zürich, Käshaldenstrasse",47.4300236111111,8.54087861111111,1483,KAES
2670,"Küsnacht ZH, Bahnhof",47.3191261111111,8.58024361111111,1488,BKUE
2475,"Unterengstringen, Langacher",47.4123455555556,8.45273777777778,1498,LANA
2475,"Unterengstringen, Langacher",47.4123455555556,8.45273777777778,1498,LANA
2862,"Zürich, Langgrütstrasse",47.3738458333333,8.49993972222222,1503,LANG
2862,"Zürich, Langgrütstrasse",47.3738458333333,8.49993972222222,1503,LANG
